condition_id,frame_count,iqr_ms,maximum_ms,median_ms,metric,minimum_ms,modality,normalized_range,p0_ms,p0_p99_range_ms,p1_ms,p25_ms,p50_ms,p5_ms,p75_ms,p95_ms,p99_ms,primary_range_ms,sample_count,width_ms
scene-0245,386,1426.75,25756.0,23352.0,points_0_5m,17544.0,lidar,0.34982870846180203,17544.0,8169.200000000001,17729.25,22294.5,23352.0,18597.5,23721.25,24791.25,25713.2,8169.200000000001,386,8169.200000000001
scene-0245,386,1005.25,3054.0,1079.5,points_20_40m,693.0,lidar,2.128670680870773,693.0,2297.8999999999996,743.85,915.25,1079.5,791.25,1920.5,2848.75,2990.8999999999996,2297.8999999999996,386,2297.8999999999996
scene-0245,386,426.0,1860.0,736.5,points_40m_plus,169.0,lidar,2.2322471147318392,169.0,1644.0499999999997,196.4,519.0,736.5,263.25,945.0,1681.75,1813.0499999999997,1644.0499999999997,386,1644.0499999999997
scene-0245,386,1074.0,13808.0,9659.0,points_5_20m,6781.0,lidar,0.723485868102288,6781.0,6988.15,6857.3,8961.0,9659.0,7817.75,10035.0,12913.0,13769.15,6988.15,386,6988.15
scene-0245,386,1.3969206809997559,8.31389331817627,5.823791742324829,range_mean_m,4.5507612228393555,lidar,0.611238620212846,4.5507612228393555,3.559726428985595,4.620795726776123,5.328059911727905,5.823791742324829,4.735293507575989,6.724980592727661,7.423824667930603,8.11048765182495,3.559726428985595,386,3.559726428985595
scene-0245,386,1.2869963645935059,13.786118507385254,10.816744327545166,range_std_m,7.53428316116333,lidar,0.5734152394092545,7.53428316116333,6.202486038208008,7.740502572059631,10.324649333953857,10.816744327545166,8.641260623931885,11.611645698547363,13.579447507858276,13.736769199371338,6.202486038208008,386,6.202486038208008
scene-0252-fixed,229,0.0,1.9057466983795166,1.9057466983795166,horizontal_gradient_mean,1.9057466983795166,image,0.0,1.9057466983795166,0.0,1.9057466983795166,1.9057466983795166,1.9057466983795166,1.9057466983795166,1.9057466983795166,1.9057466983795166,1.9057466983795166,0.0,229,0.0
scene-0252-fixed,229,0.0,900.0,900.0,image_height,900.0,image,0.0,900.0,0.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,0.0,229,0.0
scene-0252-fixed,229,0.0,1600.0,1600.0,image_width,1600.0,image,0.0,1600.0,0.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,0.0,229,0.0
scene-0252-fixed,229,0.0,119931.0,119931.0,jpeg_bytes,119931.0,image,0.0,119931.0,0.0,119931.0,119931.0,119931.0,119931.0,119931.0,119931.0,119931.0,0.0,229,0.0
scene-0252-fixed,229,0.0,98.30565643310547,98.30565643310547,luminance_mean,98.30565643310547,image,0.0,98.30565643310547,0.0,98.30565643310547,98.30565643310547,98.30565643310547,98.30565643310547,98.30565643310547,98.30565643310547,98.30565643310547,0.0,229,0.0
scene-0252-fixed,229,0.0,62.99406051635742,62.99406051635742,luminance_std,62.99406051635742,image,0.0,62.99406051635742,0.0,62.99406051635742,62.99406051635742,62.99406051635742,62.99406051635742,62.99406051635742,62.99406051635742,62.99406051635742,0.0,229,0.0
scene-0252-fixed,229,0.0,1.8763445615768433,1.8763445615768433,vertical_gradient_mean,1.8763445615768433,image,0.0,1.8763445615768433,0.0,1.8763445615768433,1.8763445615768433,1.8763445615768433,1.8763445615768433,1.8763445615768433,1.8763445615768433,1.8763445615768433,0.0,229,0.0
scene-0252-fixed,384,0.0,14.091476440429688,14.091476440429688,intensity_mean,14.091476440429688,lidar,0.0,14.091476440429688,0.0,14.091476440429688,14.091476440429688,14.091476440429688,14.091476440429688,14.091476440429688,14.091476440429688,14.091476440429688,0.0,384,0.0
scene-0252-fixed,384,0.0,19.002992630004883,19.002992630004883,intensity_std,19.002992630004883,lidar,0.0,19.002992630004883,0.0,19.002992630004883,19.002992630004883,19.002992630004883,19.002992630004883,19.002992630004883,19.002992630004883,19.002992630004883,0.0,384,0.0
scene-0252-fixed,384,0.0,34752.0,34752.0,point_count,34752.0,lidar,0.0,34752.0,0.0,34752.0,34752.0,34752.0,34752.0,34752.0,34752.0,34752.0,0.0,384,0.0
scene-0252-fixed,384,0.0,12588.0,12588.0,points_0_5m,12588.0,lidar,0.0,12588.0,0.0,12588.0,12588.0,12588.0,12588.0,12588.0,12588.0,12588.0,0.0,384,0.0
scene-0252-fixed,384,0.0,3816.0,3816.0,points_20_40m,3816.0,lidar,0.0,3816.0,0.0,3816.0,3816.0,3816.0,3816.0,3816.0,3816.0,3816.0,0.0,384,0.0
scene-0252-fixed,384,0.0,1126.0,1126.0,points_40m_plus,1126.0,lidar,0.0,1126.0,0.0,1126.0,1126.0,1126.0,1126.0,1126.0,1126.0,1126.0,0.0,384,0.0
scene-0252-fixed,384,0.0,17222.0,17222.0,points_5_20m,17222.0,lidar,0.0,17222.0,0.0,17222.0,17222.0,17222.0,17222.0,17222.0,17222.0,17222.0,0.0,384,0.0
scene-0252-fixed,384,0.0,10.518646240234375,10.518646240234375,range_mean_m,10.518646240234375,lidar,0.0,10.518646240234375,0.0,10.518646240234375,10.518646240234375,10.518646240234375,10.518646240234375,10.518646240234375,10.518646240234375,10.518646240234375,0.0,384,0.0
scene-0252-fixed,384,0.0,11.417842864990234,11.417842864990234,range_std_m,11.417842864990234,lidar,0.0,11.417842864990234,0.0,11.417842864990234,11.417842864990234,11.417842864990234,11.417842864990234,11.417842864990234,11.417842864990234,11.417842864990234,0.0,384,0.0
scene-0398,234,0.299426794052124,3.321286201477051,2.770230293273926,horizontal_gradient_mean,2.5497782230377197,image,0.25902557562542233,2.5497782230377197,0.7175604963302611,2.5529841709136964,2.7104868292808533,2.770230293273926,2.5719016075134276,3.0099136233329773,3.1699286341667174,3.267338719367981,0.7175604963302611,234,0.7175604963302611
scene-0398,234,0.0,900.0,900.0,image_height,900.0,image,0.0,900.0,0.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,0.0,234,0.0
scene-0398,234,0.0,1600.0,1600.0,image_width,1600.0,image,0.0,1600.0,0.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,0.0,234,0.0
scene-0398,234,3590.25,168129.0,156813.5,jpeg_bytes,146820.0,image,0.13236711124998812,146820.0,20756.95000000001,147293.97,155097.25,156813.5,150619.55,158687.5,163443.2,167576.95,20756.95000000001,234,20756.95000000001
scene-0398,234,4.885189056396484,110.30081939697266,98.22945404052734,luminance_mean,87.85066223144531,image,0.21696422273295699,87.85066223144531,21.312277145385735,90.61736724853516,96.70191955566406,98.22945404052734,92.3009246826172,101.58710861206055,108.26597900390625,109.16293937683105,21.312277145385735,234,21.312277145385735
scene-0398,234,7.549923896789551,69.67539978027344,63.544677734375,luminance_std,49.30409240722656,image,0.3160191443604746,49.30409240722656,20.08133468627929,49.47283103942871,59.270867347717285,63.544677734375,49.90541400909424,66.82079124450684,68.49236831665038,69.38542709350585,20.08133468627929,234,20.08133468627929
scene-0398,234,0.22652912139892578,3.6137256622314453,2.981356620788574,vertical_gradient_mean,2.778834819793701,image,0.2679479973795486,2.778834819793701,0.7988485360145567,2.7856791186332703,2.9231964349746704,2.981356620788574,2.8350091338157655,3.149725556373596,3.3751468539237974,3.577683355808258,0.7988485360145567,234,0.7988485360145567
scene-0398,392,2.1459336280822754,24.621143341064453,17.51402187347412,intensity_mean,12.248760223388672,lidar,0.6812904285337864,12.248760223388672,11.932135467529292,12.307901411056518,16.20231008529663,17.51402187347412,12.508628225326538,18.348243713378906,20.89064931869507,24.180895690917964,11.932135467529292,392,11.932135467529292
scene-0398,392,1.7973017692565918,31.409610748291016,22.76230812072754,intensity_std,15.16462230682373,lidar,0.6754796876656243,15.16462230682373,15.375476779937742,15.462859058380127,21.600008964538574,22.76230812072754,16.07881441116333,23.397310733795166,27.105623149871825,30.540099086761472,15.375476779937742,392,15.375476779937742
scene-0398,392,64.0,34816.0,34720.0,point_count,34464.0,lidar,0.010138248847926268,34464.0,352.0,34656.0,34688.0,34720.0,34656.0,34752.0,34784.0,34816.0,352.0,392,352.0
scene-0398,392,2566.5,24740.0,15612.0,points_0_5m,11868.0,lidar,0.8079445298488342,11868.0,12613.630000000001,11962.11,13897.75,15612.0,12168.55,16464.25,21857.699999999997,24481.63,12613.630000000001,392,12613.630000000001
scene-0398,392,751.0,3594.0,1916.5,points_20_40m,1195.0,lidar,1.2373806417949385,1195.0,2371.4399999999996,1212.73,1783.5,1916.5,1406.05,2534.5,3312.2,3566.4399999999996,2371.4399999999996,392,2371.4399999999996
scene-0398,392,265.25,829.0,664.5,points_40m_plus,334.0,lidar,0.7185101580135438,334.0,477.4499999999998,351.91,465.75,664.5,377.55,731.0,785.45,811.4499999999998,477.4499999999998,392,477.4499999999998
scene-0398,392,2679.75,19633.0,16380.0,points_5_20m,7465.0,lidar,0.7421965811965812,7465.0,12157.18,7875.92,15666.25,16380.0,10707.6,18346.0,19297.45,19622.18,12157.18,392,12157.18
scene-0398,392,1.5103864669799805,9.870800018310547,8.05774974822998,range_mean_m,5.862569332122803,lidar,0.49327896502884355,5.862569332122803,3.9747184562683096,5.9216746854782105,7.542577266693115,8.05774974822998,6.4905150651931764,9.052963733673096,9.723182153701782,9.837287788391112,3.9747184562683096,392,3.9747184562683096
scene-0398,392,1.4585845470428467,10.766448020935059,9.399879455566406,range_std_m,8.391680717468262,lidar,0.24587765236461495,8.391680717468262,2.311220293045043,8.459650993347168,8.837333679199219,9.399879455566406,8.581564140319824,10.295918226242065,10.621599292755127,10.702901010513305,2.311220293045043,392,2.311220293045043
scene-0434,238,0.4705982506275177,2.216581106185913,1.9720134139060974,horizontal_gradient_mean,1.4672822952270508,image,0.3696353045702579,1.4672822952270508,0.7289257788658143,1.4737310457229613,1.6214401423931122,1.9720134139060974,1.4851554930210114,2.09203839302063,2.15596524477005,2.196208074092865,0.7289257788658143,238,0.7289257788658143
scene-0434,238,0.0,900.0,900.0,image_height,900.0,image,0.0,900.0,0.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,0.0,238,0.0
scene-0434,238,0.0,1600.0,1600.0,image_width,1600.0,image,0.0,1600.0,0.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,0.0,238,0.0
scene-0434,238,17795.75,144012.0,134120.5,jpeg_bytes,113452.0,image,0.2188965892611494,113452.0,29358.51999999999,114045.53,120463.5,134120.5,114634.9,138259.25,141765.9,142810.52,29358.51999999999,238,29358.51999999999
scene-0434,238,3.441364288330078,106.37193298339844,101.44804763793945,luminance_mean,94.20860290527344,image,0.1194965675900467,94.20860290527344,12.12269348144531,96.28791839599609,100.15971183776855,101.44804763793945,97.98471374511719,103.60107612609863,105.83026695251465,106.33129638671875,12.12269348144531,238,12.12269348144531
scene-0434,238,5.574881553649902,67.17286682128906,61.45029830932617,luminance_std,53.43065643310547,image,0.21847938028014077,53.43065643310547,13.425623092651364,53.51786556243896,57.39133644104004,61.45029830932617,53.97968940734863,62.96621799468994,65.92612876892089,66.85627952575683,13.425623092651364,238,13.425623092651364
scene-0434,238,0.4303464889526367,2.5062472820281982,2.1970338821411133,vertical_gradient_mean,1.7091275453567505,image,0.3479534668804044,1.7091275453567505,0.7644655561447142,1.7170472133159638,1.8817802667617798,2.1970338821411133,1.7353623628616333,2.3121267557144165,2.413134682178497,2.4735931015014647,0.7644655561447142,238,0.7644655561447142
scene-0434,398,0.8172607421875,35.870967864990234,34.84623908996582,intensity_mean,31.965059280395508,lidar,0.10988562828741841,31.965059280395508,3.8291008758544933,32.16546710968018,34.39654731750488,34.84623908996582,32.4128496170044,35.21380805969238,35.64661331176758,35.79416015625,3.8291008758544933,398,3.8291008758544933
scene-0434,398,1.9610466957092285,30.765113830566406,29.06449031829834,intensity_std,25.297109603881836,lidar,0.1850940331490734,25.297109603881836,5.379663734436036,25.424569454193115,27.7380051612854,29.06449031829834,25.85691499710083,29.69905185699463,30.319968032836915,30.676773338317872,5.379663734436036,398,5.379663734436036
scene-0434,398,64.0,34816.0,34720.0,point_count,34656.0,lidar,0.004608294930875576,34656.0,160.0,34656.0,34688.0,34720.0,34656.0,34752.0,34784.0,34816.0,160.0,398,160.0
scene-0434,398,1147.5,16595.0,14551.0,points_0_5m,13364.0,lidar,0.21857879183561274,13364.0,3180.540000000001,13393.76,14112.25,14551.0,13565.85,15259.75,16399.85,16544.54,3180.540000000001,398,3180.540000000001
scene-0434,398,674.25,4366.0,2815.0,points_20_40m,1961.0,lidar,0.843090586145648,1961.0,2373.2999999999993,2012.76,2545.5,2815.0,2077.55,3219.75,4007.6499999999987,4334.299999999999,2373.2999999999993,398,2373.2999999999993
scene-0434,398,480.75,2040.0,1370.0,points_40m_plus,779.0,lidar,0.8877007299270072,779.0,1216.1499999999999,804.85,1188.75,1370.0,853.85,1669.5,1905.3,1995.1499999999999,1216.1499999999999,398,1216.1499999999999
scene-0434,398,1720.0,17111.0,15949.5,points_5_20m,13898.0,lidar,0.19557540988745717,13898.0,3119.329999999998,14028.79,14762.25,15949.5,14116.35,16482.25,16892.2,17017.329999999998,3119.329999999998,398,3119.329999999998
scene-0434,398,0.7178535461425781,11.014915466308594,9.376378536224365,range_mean_m,8.863065719604492,lidar,0.2139208188330459,8.863065719604492,2.0058025741577126,8.896485033035278,9.12185263633728,9.376378536224365,8.946231412887574,9.839706182479858,10.56104679107666,10.868868293762205,2.0058025741577126,398,2.0058025741577126
scene-0434,398,2.1195688247680664,14.954782485961914,11.962122440338135,range_std_m,11.225455284118652,lidar,0.30817090415045384,11.225455284118652,3.6863780879974364,11.279517583847046,11.540024995803833,11.962122440338135,11.339542818069457,13.6595938205719,14.814538764953614,14.911833372116089,3.6863780879974364,398,3.6863780879974364
scene-0738,237,0.5025259256362915,2.420403003692627,1.9234403371810913,horizontal_gradient_mean,1.1824209690093994,image,0.6228107652023518,1.1824209690093994,1.197939348220825,1.195744457244873,1.5429407358169556,1.9234403371810913,1.2074300289154052,2.045466661453247,2.3181885242462155,2.3803603172302243,1.197939348220825,237,1.197939348220825
scene-0738,237,0.0,900.0,900.0,image_height,900.0,image,0.0,900.0,0.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,0.0,237,0.0
scene-0738,237,0.0,1600.0,1600.0,image_width,1600.0,image,0.0,1600.0,0.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,0.0,237,0.0
scene-0738,237,23817.0,152881.0,137590.0,jpeg_bytes,104916.0,image,0.34270804564285184,104916.0,47153.19999999998,104971.88,120157.0,137590.0,105640.6,143974.0,148572.59999999998,152069.19999999998,47153.19999999998,237,47153.19999999998
scene-0738,237,5.123298645019531,114.54090118408203,108.27674102783203,luminance_mean,98.80274200439453,image,0.14230954529539738,98.80274200439453,15.408813781738274,98.97124908447266,105.45198822021484,108.27674102783203,100.32718505859376,110.57528686523438,113.21980895996093,114.2115557861328,15.408813781738274,237,15.408813781738274
scene-0738,237,10.038230895996094,63.6999626159668,49.751434326171875,luminance_std,38.41935729980469,image,0.4983397965348978,38.41935729980469,24.793119659423823,38.493075408935546,43.649234771728516,49.751434326171875,39.63228302001953,53.68746566772461,62.20371704101562,63.21247695922851,24.793119659423823,237,24.793119659423823
scene-0738,237,0.5652008056640625,3.098558187484741,2.6580421924591064,vertical_gradient_mean,1.9716107845306396,image,0.4168818556026175,1.9716107845306396,1.108089561462402,1.9821490669250488,2.324610710144043,2.6580421924591064,1.9923033714294434,2.8898115158081055,3.0340364933013917,3.0797003459930417,1.108089561462402,237,1.108089561462402
scene-0738,396,2.9108643531799316,20.648286819458008,15.112548351287842,intensity_mean,11.32297420501709,lidar,0.6059719289032313,11.32297420501709,9.15778007507324,11.457308769226074,13.942675590515137,15.112548351287842,12.172048807144165,16.85353994369507,19.675479412078857,20.48075428009033,9.15778007507324,396,9.15778007507324
scene-0738,396,4.368110656738281,30.5091609954834,19.959951400756836,intensity_std,16.296560287475586,lidar,0.7007848481613964,16.296560287475586,13.987631511688232,16.38475046157837,18.33716917037964,19.959951400756836,17.06281614303589,22.70527982711792,26.77662992477417,30.284191799163818,13.987631511688232,396,13.987631511688232
scene-0738,396,64.0,34784.0,34720.0,point_count,34464.0,lidar,0.009216589861751152,34464.0,320.0,34656.0,34688.0,34720.0,34656.0,34752.0,34784.0,34784.0,320.0,396,320.0
scene-0738,396,802.5,21204.0,15619.5,points_0_5m,14343.0,lidar,0.41947565543071164,14343.0,6552.0,14438.85,15292.75,15619.5,14490.75,16095.25,17939.25,20895.0,6552.0,396,6552.0
scene-0738,396,1042.5,4289.0,2781.5,points_20_40m,981.0,lidar,1.1606507280244474,981.0,3228.3500000000004,1038.45,2302.5,2781.5,1242.0,3345.0,3802.25,4209.35,3228.3500000000004,396,3228.3500000000004
scene-0738,396,635.0,1552.0,896.0,points_40m_plus,345.0,lidar,1.3126674107142857,345.0,1176.15,354.0,584.75,896.0,444.75,1219.75,1419.25,1521.15,1176.15,396,1176.15
scene-0738,396,2060.0,17094.0,15357.0,points_5_20m,11786.0,lidar,0.34383343100866054,11786.0,5280.25,12094.6,14298.25,15357.0,13226.5,16358.25,16925.75,17066.25,5280.25,396,5280.25
scene-0738,396,1.0603861808776855,9.869613647460938,9.155691146850586,range_mean_m,6.13020133972168,lidar,0.39796293669101346,6.13020133972168,3.6436257362365723,6.213195753097534,8.402888536453247,9.155691146850586,6.7567267417907715,9.463274717330933,9.623021125793457,9.773827075958252,3.6436257362365723,396,3.6436257362365723
scene-0738,396,2.2921483516693115,13.20988655090332,11.624504089355469,range_std_m,8.052891731262207,lidar,0.4385327933569915,8.052891731262207,5.097726249694825,8.203516864776612,10.112525701522827,11.624504089355469,8.42953610420227,12.404674053192139,12.885878801345825,13.150617980957032,5.097726249694825,396,5.097726249694825
scene-0770,235,0.013161063194274902,1.8111166954040527,1.748475432395935,horizontal_gradient_mean,1.7296185493469238,image,0.04346134234205052,1.7296185493469238,0.07599108934402454,1.7317564153671265,1.7437057495117188,1.748475432395935,1.735892689228058,1.7568668127059937,1.791083073616028,1.8056096386909484,0.07599108934402454,235,0.07599108934402454
scene-0770,235,0.0,900.0,900.0,image_height,900.0,image,0.0,900.0,0.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,0.0,235,0.0
scene-0770,235,0.0,1600.0,1600.0,image_width,1600.0,image,0.0,1600.0,0.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,0.0,235,0.0
scene-0770,235,700.5,127448.0,124422.0,jpeg_bytes,123176.0,image,0.03365256948128141,123176.0,4187.119999999995,123524.5,124128.0,124422.0,123775.1,124828.5,126505.4,127363.12,4187.119999999995,235,4187.119999999995
scene-0770,235,0.2547492980957031,94.00738525390625,93.64240264892578,luminance_mean,92.77584075927734,image,0.012500971777749201,92.77584075927734,1.1706210327148483,92.9026432800293,93.5044059753418,93.64240264892578,93.08314895629883,93.7591552734375,93.88397674560547,93.94646179199219,1.1706210327148483,235,1.1706210327148483
scene-0770,235,0.2891845703125,70.463134765625,69.85858154296875,luminance_std,69.54186248779297,image,0.012850159842664745,69.54186248779297,0.8976939392089776,69.5835920715332,69.72791290283203,69.85858154296875,69.62593078613281,70.01709747314453,70.30765304565429,70.43955642700195,0.8976939392089776,235,0.8976939392089776
scene-0770,235,0.016791582107543945,2.0584428310394287,1.9767735004425049,vertical_gradient_mean,1.9541823863983154,image,0.05137458571985277,1.9541823863983154,0.10155591964721689,1.9611399745941163,1.9706180095672607,1.9767735004425049,1.963181972503662,1.9874095916748047,2.0302629709243774,2.0557383060455323,0.10155591964721689,235,0.10155591964721689
scene-0770,390,0.0718698501586914,16.864803314208984,16.640496253967285,intensity_mean,16.369585037231445,lidar,0.02656080624340031,16.369585037231445,0.44198499679565373,16.425210971832275,16.603190898895264,16.640496253967285,16.505714702606202,16.675060749053955,16.729824161529542,16.8115700340271,0.44198499679565373,390,0.44198499679565373
scene-0770,390,0.16856622695922852,19.864978790283203,18.629854202270508,intensity_std,18.387203216552734,lidar,0.0711773204132232,18.387203216552734,1.3260231018066406,18.434198665618897,18.556934356689453,18.629854202270508,18.46918706893921,18.72550058364868,18.937233543395998,19.713226318359375,1.3260231018066406,390,1.3260231018066406
scene-0770,390,64.0,34784.0,34720.0,point_count,34496.0,lidar,0.008294930875576038,34496.0,288.0,34656.0,34688.0,34720.0,34656.0,34752.0,34784.0,34784.0,288.0,390,288.0
scene-0770,390,43.75,17281.0,17071.0,points_0_5m,17003.0,lidar,0.013635405072930727,17003.0,232.77000000000044,17007.0,17050.25,17071.0,17023.0,17094.0,17173.2,17235.77,232.77000000000044,390,232.77000000000044
scene-0770,390,20.0,2323.0,2295.0,points_20_40m,2192.0,lidar,0.05620915032679739,2192.0,129.0,2194.89,2282.0,2295.0,2205.0,2302.0,2312.0,2321.0,129.0,390,129.0
