condition_id,corruption_type,effect,horizontal_gradient_mean,image_height,image_width,input_timestamp_ns,intensity_mean,intensity_std,jpeg_bytes,luminance_mean,luminance_std,modality,point_count,points_0_5m,points_20_40m,points_40m_plus,points_5_20m,rain_rate_mm_per_hour,range_mean_m,range_std_m,severity,vertical_gradient_mean
clear,clean,weather,2.1195120811462402,900,1600,1534867434662404000,,,121912,100.74652099609375,61.28151321411133,image,,,,,,,,,0,1.8448991775512695
clear,clean,weather,,,,1534867434697757000,15.817022323608398,21.409229278564453,,,,lidar,34720,12382,3524,1227,17587,,10.44522476196289,11.33160400390625,0,
clear,clean,weather,,,,1534867434747513000,15.725662231445312,21.293046951293945,,,,lidar,34720,12522,3546,1194,17458,,10.40104866027832,11.267047882080078,0,
clear,clean,weather,2.1115989685058594,900,1600,1534867434762404000,,,121942,100.68669128417969,61.600830078125,image,,,,,,,,,0,1.8492220640182495
clear,clean,weather,,,,1534867434797857000,15.693841934204102,21.369245529174805,,,,lidar,34688,12547,3518,1211,17412,,10.42724609375,11.344358444213867,0,
clear,clean,weather,,,,1534867434847604000,15.505328178405762,21.2439022064209,,,,lidar,34720,12605,3579,1197,17339,,10.455810546875,11.384797096252441,0,
clear,clean,weather,2.0825717449188232,900,1600,1534867434862404000,,,121027,100.37030792236328,61.71021270751953,image,,,,,,,,,0,1.8336408138275146
clear,clean,weather,,,,1534867434897370000,15.481048583984375,21.271072387695312,,,,lidar,34720,12666,3571,1176,17307,,10.410920143127441,11.300365447998047,0,
clear,clean,weather,,,,1534867434947673000,15.41802978515625,21.192684173583984,,,,lidar,34720,12782,3566,1167,17205,,10.343013763427734,11.20837116241455,0,
clear,clean,weather,2.088454008102417,900,1600,1534867434912404000,,,121101,100.26482391357422,61.72565841674805,image,,,,,,,,,0,1.8234323263168335
clear,clean,weather,,,,1534867434997457000,15.110326766967773,20.667282104492188,,,,lidar,34688,12831,3563,1126,17168,,10.281098365783691,11.135393142700195,0,
clear,clean,weather,2.069363594055176,900,1600,1534867435012404000,,,120758,100.6051254272461,61.74034118652344,image,,,,,,,,,0,1.8220057487487793
clear,clean,weather,,,,1534867435047757000,15.085685729980469,20.63705825805664,,,,lidar,34720,12789,3644,1135,17152,,10.340131759643555,11.17020034790039,0,
clear,clean,weather,,,,1534867435097545000,14.983352661132812,20.441011428833008,,,,lidar,34720,12821,3660,1121,17118,,10.32680606842041,11.173707962036133,0,
clear,clean,weather,2.067047357559204,900,1600,1534867435112404000,,,120825,100.14749145507812,62.16248321533203,image,,,,,,,,,0,1.8295356035232544
clear,clean,weather,,,,1534867435147293000,14.957045555114746,20.43332290649414,,,,lidar,34688,12824,3684,1106,17074,,10.323944091796875,11.170164108276367,0,
clear,clean,weather,2.050391912460327,900,1600,1534867435162404000,,,120345,99.81159210205078,62.32257843017578,image,,,,,,,,,0,1.8231083154678345
clear,clean,weather,,,,1534867435197614000,14.799193382263184,20.046199798583984,,,,lidar,34720,12805,3701,1105,17109,,10.356819152832031,11.243603706359863,0,
clear,clean,weather,,,,1534867435247375000,14.815552711486816,20.216665267944336,,,,lidar,34720,12799,3737,1086,17098,,10.33701229095459,11.167648315429688,0,
clear,clean,weather,2.0271267890930176,900,1600,1534867435262404000,,,120380,99.88848876953125,62.51548767089844,image,,,,,,,,,0,1.8200695514678955
clear,clean,weather,,,,1534867435297721000,14.684159278869629,19.962284088134766,,,,lidar,34720,12733,3768,1078,17141,,10.344138145446777,11.146546363830566,0,
clear,clean,weather,,,,1534867435347464000,14.584640502929688,19.71407699584961,,,,lidar,34688,12649,3741,1078,17220,,10.369239807128906,11.239574432373047,0,
clear,clean,weather,2.0072662830352783,900,1600,1534867435362404000,,,119811,99.9541015625,62.5844841003418,image,,,,,,,,,0,1.8090009689331055
clear,clean,weather,,,,1534867435397242000,14.61828899383545,19.820350646972656,,,,lidar,34720,12629,3759,1031,17301,,10.329791069030762,11.107582092285156,0,
clear,clean,weather,,,,1534867435447584000,14.567310333251953,19.469493865966797,,,,lidar,34720,12664,3760,1051,17245,,10.349013328552246,11.130278587341309,0,
clear,clean,weather,2.0040032863616943,900,1600,1534867435412404000,,,119977,99.35395812988281,62.483341217041016,image,,,,,,,,,0,1.8126494884490967
clear,clean,weather,,,,1534867435497321000,14.540149688720703,19.417951583862305,,,,lidar,34720,12626,3776,1019,17299,,10.34799861907959,11.134639739990234,0,
clear,clean,weather,1.9805155992507935,900,1600,1534867435512404000,,,119643,99.5206298828125,62.450321197509766,image,,,,,,,,,0,1.8160678148269653
clear,clean,weather,,,,1534867435547633000,14.434273719787598,19.17765998840332,,,,lidar,34720,12586,3793,1007,17334,,10.343518257141113,11.08801555633545,0,
clear,clean,weather,,,,1534867435597411000,14.428513526916504,19.475894927978516,,,,lidar,34720,12615,3804,1010,17291,,10.364855766296387,11.153210639953613,0,
clear,clean,weather,2.00366473197937,900,1600,1534867435612404000,,,120775,98.54166412353516,62.896995544433594,image,,,,,,,,,0,1.8385469913482666
clear,clean,weather,,,,1534867435647179000,14.402159690856934,19.432226181030273,,,,lidar,34720,12596,3815,1014,17295,,10.396821975708008,11.187468528747559,0,
clear,clean,weather,1.9663317203521729,900,1600,1534867435662404000,,,120173,98.91641998291016,62.84693908691406,image,,,,,,,,,0,1.829062819480896
clear,clean,weather,,,,1534867435697501000,14.369499206542969,19.37088394165039,,,,lidar,34720,12502,3886,1069,17263,,10.494305610656738,11.334343910217285,0,
clear,clean,weather,,,,1534867435747254000,14.288853645324707,19.22044563293457,,,,lidar,34720,12522,3914,1073,17211,,10.485563278198242,11.34564208984375,0,
clear,clean,weather,1.9553074836730957,900,1600,1534867435762404000,,,120009,98.47753143310547,62.806556701660156,image,,,,,,,,,0,1.8387541770935059
clear,clean,weather,,,,1534867435799876000,14.129234313964844,18.98285675048828,,,,lidar,34720,12495,3934,1072,17219,,10.481391906738281,11.276325225830078,0,
clear,clean,weather,,,,1534867435847350000,14.073531150817871,18.633180618286133,,,,lidar,34720,12454,3897,1083,17286,,10.503366470336914,11.316827774047852,0,
clear,clean,weather,1.932356357574463,900,1600,1534867435862404000,,,119528,98.8306655883789,62.75179672241211,image,,,,,,,,,0,1.8442707061767578
clear,clean,weather,,,,1534867435897685000,14.015841484069824,18.28267478942871,,,,lidar,34720,12542,3858,1077,17243,,10.454977035522461,11.247054100036621,0,
clear,clean,weather,,,,1534867435947443000,14.151843070983887,18.63913345336914,,,,lidar,34720,12589,3856,1086,17189,,10.461155891418457,11.293407440185547,0,
clear,clean,weather,1.9157487154006958,900,1600,1534867435912404000,,,119351,98.80387878417969,62.77964782714844,image,,,,,,,,,0,1.850072979927063
clear,clean,weather,,,,1534867435997210000,14.237298011779785,18.911052703857422,,,,lidar,34720,12568,3828,1082,17242,,10.463050842285156,11.28657341003418,0,
clear,clean,weather,1.9068716764450073,900,1600,1534867436012404000,,,119120,98.71299743652344,62.97838592529297,image,,,,,,,,,0,1.8638334274291992
clear,clean,weather,,,,1534867436047508000,14.034674644470215,18.698490142822266,,,,lidar,34752,12559,3800,1105,17288,,10.469843864440918,11.299670219421387,0,
clear,clean,weather,,,,1534867436097280000,14.091476440429688,19.002992630004883,,,,lidar,34752,12588,3816,1126,17222,,10.518646240234375,11.417842864990234,0,
clear,clean,weather,1.9057466983795166,900,1600,1534867436112404000,,,119931,98.30565643310547,62.99406051635742,image,,,,,,,,,0,1.8763445615768433
clear,clean,weather,,,,1534867436147600000,13.974884986877441,18.808002471923828,,,,lidar,34720,12611,3746,1155,17208,,10.524038314819336,11.43205451965332,0,
clear,clean,weather,1.9053699970245361,900,1600,1534867436162404000,,,120492,98.09717559814453,63.1387939453125,image,,,,,,,,,0,1.8883912563323975
clear,clean,weather,,,,1534867436197373000,13.806658744812012,18.502206802368164,,,,lidar,34752,12605,3808,1185,17154,,10.591843605041504,11.516462326049805,0,
clear,clean,weather,,,,1534867436247688000,13.827447891235352,18.480606079101562,,,,lidar,34720,12655,3754,1198,17113,,10.586976051330566,11.556642532348633,0,
clear,clean,weather,1.9138274192810059,900,1600,1534867436262404000,,,120729,98.02318572998047,63.30739974975586,image,,,,,,,,,0,1.907612681388855
clear,clean,weather,,,,1534867436297454000,13.680479049682617,18.152996063232422,,,,lidar,34752,12706,3738,1194,17114,,10.588390350341797,11.544746398925781,0,
clear,clean,weather,,,,1534867436347764000,13.587327003479004,17.85743522644043,,,,lidar,34720,12744,3792,1164,17020,,10.554159164428711,11.45672607421875,0,
clear,clean,weather,1.8948453664779663,900,1600,1534867436362404000,,,120913,98.00533294677734,63.252803802490234,image,,,,,,,,,0,1.9187054634094238
clear,clean,weather,,,,1534867436397546000,13.567880630493164,17.632129669189453,,,,lidar,34752,12730,3809,1234,16979,,10.648557662963867,11.629131317138672,0,
clear,clean,weather,,,,1534867436447892000,13.393202781677246,17.610645294189453,,,,lidar,34720,12748,3783,1215,16974,,10.621325492858887,11.60020637512207,0,
clear,clean,weather,1.9007316827774048,900,1600,1534867436412404000,,,120881,98.38313293457031,63.20882797241211,image,,,,,,,,,0,1.9322142601013184
clear,clean,weather,,,,1534867436497621000,13.327836990356445,17.548355102539062,,,,lidar,34752,12839,3762,1179,16972,,10.54002571105957,11.495612144470215,0,
clear,clean,weather,1.8874698877334595,900,1600,1534867436512404000,,,120462,99.19256591796875,63.130123138427734,image,,,,,,,,,0,1.938615083694458
clear,clean,weather,,,,1534867436547945000,13.337505340576172,17.505685806274414,,,,lidar,34752,12815,3723,1204,17010,,10.569608688354492,11.536786079406738,0,
clear,clean,weather,,,,1534867436597712000,13.284415245056152,17.26350975036621,,,,lidar,34752,12843,3720,1182,17007,,10.516528129577637,11.422658920288086,0,
clear,clean,weather,1.9031380414962769,900,1600,1534867436612404000,,,120942,99.48916625976562,63.19633483886719,image,,,,,,,,,0,1.95305335521698
clear,clean,weather,,,,1534867436648040000,13.290112495422363,17.290754318237305,,,,lidar,34752,12870,3690,1188,17004,,10.516956329345703,11.466909408569336,0,
clear,clean,weather,1.9088575839996338,900,1600,1534867436662404000,,,121512,98.8458023071289,63.369380950927734,image,,,,,,,,,0,1.969959020614624
clear,clean,weather,,,,1534867436697839000,13.261568069458008,17.06079864501953,,,,lidar,34752,12872,3659,1201,17020,,10.517853736877441,11.510204315185547,0,
clear,clean,weather,,,,1534867436748116000,13.322399139404297,17.278491973876953,,,,lidar,34752,12924,3663,1197,16968,,10.484513282775879,11.463031768798828,0,
clear,clean,weather,1.891547441482544,900,1600,1534867436762404000,,,120777,99.53524780273438,63.61735153198242,image,,,,,,,,,0,1.9616414308547974
clear,clean,weather,,,,1534867436797894000,13.298213958740234,17.25685691833496,,,,lidar,34720,12957,3635,1225,16903,,10.48137378692627,11.480353355407715,0,
clear,clean,weather,,,,1534867436847671000,13.220534324645996,17.131196975708008,,,,lidar,34752,13060,3599,1201,16892,,10.404260635375977,11.375617027282715,0,
clear,clean,weather,1.883177638053894,900,1600,1534867436862404000,,,120887,99.29608917236328,64.03799438476562,image,,,,,,,,,0,1.9688445329666138
clear,clean,weather,,,,1534867436898622000,13.229368209838867,17.342233657836914,,,,lidar,34752,13087,3592,1206,16867,,10.402822494506836,11.41418743133545,0,
clear,clean,weather,,,,1534867436947771000,13.104464530944824,17.083251953125,,,,lidar,34720,13095,3538,1187,16900,,10.363675117492676,11.398798942565918,0,
clear,clean,weather,1.8890681266784668,900,1600,1534867436912404000,,,121598,98.66766357421875,64.16707611083984,image,,,,,,,,,0,1.9811673164367676
clear,clean,weather,,,,1534867436998054000,13.154550552368164,17.11749267578125,,,,lidar,34720,13053,3586,1187,16894,,10.379510879516602,11.440824508666992,0,
clear,clean,weather,1.8933027982711792,900,1600,1534867437012404000,,,122151,98.68226623535156,64.68946838378906,image,,,,,,,,,0,1.9946315288543701
clear,clean,weather,,,,1534867437047827000,13.184162139892578,17.034400939941406,,,,lidar,34752,13028,3617,1184,16923,,10.377619743347168,11.430907249450684,0,
clear,clean,weather,,,,1534867437098143000,13.196371078491211,17.141984939575195,,,,lidar,34720,12988,3615,1181,16936,,10.3666410446167,11.362281799316406,0,
clear,clean,weather,1.898402452468872,900,1600,1534867437112404000,,,122710,98.62217712402344,65.05318450927734,image,,,,,,,,,0,2.021308422088623
clear,clean,weather,,,,1534867437147908000,13.163386344909668,17.07074737548828,,,,lidar,34752,12973,3601,1159,17019,,10.347282409667969,11.300683975219727,0,
clear,clean,weather,1.8792766332626343,900,1600,1534867437162404000,,,122259,98.39713287353516,64.87361145019531,image,,,,,,,,,0,2.0045084953308105
clear,clean,weather,,,,1534867437198224000,13.254982948303223,17.163188934326172,,,,lidar,34720,13031,3568,1143,16978,,10.298921585083008,11.286745071411133,0,
clear,clean,weather,,,,1534867437248032000,13.142367362976074,16.882875442504883,,,,lidar,34720,13007,3543,1111,17059,,10.225838661193848,11.079355239868164,0,
clear,clean,weather,1.8906010389328003,900,1600,1534867437262404000,,,122989,98.43492126464844,65.28941345214844,image,,,,,,,,,0,2.0220301151275635
clear,clean,weather,,,,1534867437298342000,13.088081359863281,16.643112182617188,,,,lidar,34752,12890,3549,1134,17179,,10.319257736206055,11.187631607055664,0,
clear,clean,weather,,,,1534867437348076000,13.157458305358887,16.91724967956543,,,,lidar,34752,12955,3470,1118,17209,,10.235343933105469,11.055453300476074,0,
clear,clean,weather,,,,1534867437398416000,13.103792190551758,16.81161880493164,,,,lidar,34752,12894,3459,1103,17296,,10.239519119262695,11.019294738769531,0,
clear,clean,weather,1.8834507465362549,900,1600,1534867437362404000,,,122634,98.65579223632812,65.62284088134766,image,,,,,,,,,0,2.0414774417877197
clear,clean,weather,1.8918240070343018,900,1600,1534867437412404000,,,123734,97.85895538330078,65.62515258789062,image,,,,,,,,,0,2.0690510272979736
clear,clean,weather,,,,1534867437448158000,13.121950149536133,16.954404830932617,,,,lidar,34752,12983,3410,1066,17293,,10.141617774963379,10.907038688659668,0,
clear,clean,weather,,,,1534867437499906000,13.169745445251465,17.01569938659668,,,,lidar,34752,12956,3405,1047,17344,,10.135197639465332,10.93742847442627,0,
clear,clean,weather,1.8797693252563477,900,1600,1534867437512404000,,,123352,98.45633697509766,65.67765045166016,image,,,,,,,,,0,2.0813605785369873
clear,clean,weather,,,,1534867437548282000,13.064456939697266,16.96475601196289,,,,lidar,34752,12919,3451,981,17401,,10.101165771484375,10.83013916015625,0,
clear,clean,weather,,,,1534867437598038000,13.11417007446289,17.153806686401367,,,,lidar,34720,12863,3477,936,17444,,10.093234062194824,10.75879192352295,0,
clear,clean,weather,1.8870697021484375,900,1600,1534867437612404000,,,123588,98.31233215332031,65.75382995605469,image,,,,,,,,,0,2.079705238342285
clear,clean,weather,,,,1534867437648336000,13.180766105651855,17.463150024414062,,,,lidar,34752,12926,3459,849,17518,,9.973403930664062,10.585433006286621,0,
clear,clean,weather,1.8728636503219604,900,1600,1534867437662404000,,,123237,98.54287719726562,65.56056213378906,image,,,,,,,,,0,2.0734329223632812
clear,clean,weather,,,,1534867437698112000,13.156192779541016,17.43485450744629,,,,lidar,34720,12912,3473,810,17525,,9.940288543701172,10.531757354736328,0,
clear,clean,weather,,,,1534867437748436000,13.156825065612793,17.41942024230957,,,,lidar,34752,12925,3512,771,17544,,9.916436195373535,10.515005111694336,0,
clear,clean,weather,1.8573768138885498,900,1600,1534867437762404000,,,122508,97.9354248046875,65.20182037353516,image,,,,,,,,,0,2.0372955799102783
clear,clean,weather,,,,1534867437798188000,13.202707290649414,17.62460708618164,,,,lidar,34720,12960,3459,716,17585,,9.829221725463867,10.425127029418945,0,
clear,clean,weather,,,,1534867437848515000,13.147839546203613,17.53614044189453,,,,lidar,34720,12943,3481,676,17620,,9.80276870727539,10.333318710327148,0,
clear,clean,weather,,,,1534867437898272000,13.107274055480957,17.478618621826172,,,,lidar,34752,12937,3420,642,17753,,9.7625093460083,10.277042388916016,0,
clear,clean,weather,1.8096657991409302,900,1600,1534867437862404000,,,120522,99.3681640625,64.59303283691406,image,,,,,,,,,0,1.9926995038986206
clear,clean,weather,1.807237148284912,900,1600,1534867437912404000,,,120751,98.27862548828125,64.29558563232422,image,,,,,,,,,0,2.000260591506958
clear,clean,weather,,,,1534867437948593000,13.069844245910645,17.44171905517578,,,,lidar,34720,12965,3432,587,17736,,9.698354721069336,10.1842041015625,0,
clear,clean,weather,,,,1534867437998356000,12.941734313964844,16.98015022277832,,,,lidar,34720,12925,3413,578,17804,,9.690338134765625,10.218940734863281,0,
clear,clean,weather,1.7951213121414185,900,1600,1534867438012404000,,,120111,99.3678207397461,64.39295196533203,image,,,,,,,,,0,2.000825881958008
clear,clean,weather,,,,1534867438048125000,12.99807071685791,17.174041748046875,,,,lidar,34720,12889,3410,549,17872,,9.658327102661133,10.143709182739258,0,
clear,clean,weather,,,,1534867438098461000,12.994355201721191,17.138748168945312,,,,lidar,34720,12881,3387,535,17917,,9.636115074157715,10.090240478515625,0,
clear,clean,weather,1.7997157573699951,900,1600,1534867438112404000,,,120444,98.87726593017578,64.52424621582031,image,,,,,,,,,0,2.0232863426208496
clear,clean,weather,,,,1534867438148214000,12.960685729980469,17.14496421813965,,,,lidar,34720,12889,3378,509,17944,,9.592150688171387,10.003504753112793,0,
clear,clean,weather,1.775554895401001,900,1600,1534867438162404000,,,119665,99.1541519165039,64.26579284667969,image,,,,,,,,,0,2.0120153427124023
clear,clean,weather,,,,1534867438198532000,13.012960433959961,17.55092430114746,,,,lidar,34720,12880,3331,469,18040,,9.536971092224121,9.93962574005127,0,
clear,clean,weather,,,,1534867438248293000,12.986204147338867,17.744596481323242,,,,lidar,34720,12859,3361,444,18056,,9.511454582214355,9.871543884277344,0,
clear,clean,weather,1.7820130586624146,900,1600,1534867438262404000,,,120272,98.8040542602539,64.44044494628906,image,,,,,,,,,0,2.021493434906006
clear,clean,weather,,,,1534867438298624000,13.104233741760254,17.885404586791992,,,,lidar,34720,12867,3359,450,18044,,9.4974946975708,9.879048347473145,0,
clear,clean,weather,,,,1534867438348377000,12.97701644897461,17.36768341064453,,,,lidar,34720,12905,3345,465,18005,,9.455617904663086,9.91258430480957,0,
clear,clean,weather,1.777024507522583,900,1600,1534867438362404000,,,120099,99.28573608398438,64.60356140136719,image,,,,,,,,,0,2.0232605934143066
clear,clean,weather,,,,1534867438398169000,13.034562110900879,17.528825759887695,,,,lidar,34720,12951,3322,442,18005,,9.389702796936035,9.819291114807129,0,
clear,clean,weather,1.7863893508911133,900,1600,1534867438412404000,,,120457,98.71813201904297,64.59934997558594,image,,,,,,,,,0,2.040414333343506
clear,clean,weather,,,,1534867438448663000,12.945413589477539,17.299724578857422,,,,lidar,34752,12957,3249,446,18100,,9.363543510437012,9.821051597595215,0,
clear,clean,weather,,,,1534867438498255000,12.967513084411621,17.308753967285156,,,,lidar,34752,12970,3165,464,18153,,9.325336456298828,9.826167106628418,0,
clear,clean,weather,1.7704551219940186,900,1600,1534867438512404000,,,120067,99.2140884399414,64.65204620361328,image,,,,,,,,,0,2.0405735969543457
clear,clean,weather,,,,1534867438548564000,12.974879264831543,17.558822631835938,,,,lidar,34752,12989,3075,456,18232,,9.267239570617676,9.72889518737793,0,
